"","LATITUDE","LONGITUDE","cost","date"
"11956",41.944345631,-87.655794616,7000,2008-03-17
"11957",41.939860327,-87.664695765,8000,2008-07-31
"11958",41.894170825,-87.679026669,10000,2008-03-18
"11959",41.933332694,-87.67599472,450000,2008-03-13
"11960",41.93904479,-87.722351578,6e+05,2008-07-09
"11961",41.881740191,-87.760315764,8000,2008-03-28
"11962",41.939012832,-87.724865904,2531175,2008-02-25
"11963",41.939000469,-87.725890363,144525,2008-02-25
"11964",41.780668428,-87.682232489,21000,2008-03-04
"11965",41.900322763,-87.717549659,28000,2008-03-04
"11966",41.892174672,-87.645078264,1e+06,2008-05-01
"11967",41.788390221,-87.623778891,11500,2008-04-07
"11968",41.758992762,-87.560377811,69000,2008-04-25
"11969",41.9130984,-87.646985977,10500,2008-04-17
"11970",41.940944681,-87.698019545,22000,2008-03-07
"11971",41.880304164,-87.751846653,1e+05,2008-12-09
"11972",41.828578833,-87.639813587,12000,2008-04-16
"11973",41.693868478,-87.687225785,12000,2008-03-26
"11974",41.730994769,-87.545829635,22000,2008-02-29
"11975",41.969504459,-87.700413523,12466,2008-03-19
"11976",41.969504459,-87.700413523,12466,2008-03-19
"11977",41.969504459,-87.700413523,12466,2008-03-26
"11978",41.969504459,-87.700413523,12466,2008-03-26
"11979",41.990212326,-87.714043615,3e+05,2008-07-01
"11980",41.803914846,-87.662267881,10800,2008-03-11
"11981",41.898026758,-87.665647223,19500,2008-04-17
"11982",41.911909634,-87.667579814,10500,2008-04-08
"11983",41.706718394,-87.668735055,2200000,2008-03-12
"11984",41.936980995,-87.684409712,19500,2008-04-22
"11985",41.917528126,-87.705072983,9900,2008-04-04
"11986",41.892524761,-87.618133827,2000,2008-07-30
"11987",41.888477878,-87.642722737,5000,2008-12-19
"11988",41.790105589,-87.685008931,17875,2008-03-12
"11989",41.863280577,-87.733798922,150000,2008-03-04
"11990",41.855633253,-87.68294129,23000,2008-03-04
"11991",41.85667002,-87.718685155,355200,2008-04-09
"11992",41.863337207,-87.733800701,150000,2008-12-23
"11993",41.856445935,-87.718679041,355200,2008-04-09
"11994",41.777769288,-87.61541728,425000,2008-05-16
"11995",41.995192442,-87.817618009,7000,2008-04-01
"11996",41.921378949,-87.684937086,3e+05,2009-10-08
"11997",41.702954602,-87.62236078,12630,2008-03-04
"11998",41.766301931,-87.663681889,12500,2008-03-05
"11999",41.816683363,-87.620784155,12000,2008-04-29
"12000",41.85594199,-87.718664812,355200,2008-04-10
"12001",41.772107626,-87.608037193,130000,2008-03-19
"12002",41.86370511,-87.72768374,150000,2008-03-31
"12003",41.888961957,-87.630906772,25000,2008-03-26
"12004",41.888961957,-87.630906772,25000,2008-03-26
"12005",41.936980995,-87.684409712,418500,2008-04-21
"12006",41.946336386,-87.766625082,1500000,2008-07-17
"12007",41.910054326,-87.666309434,355500,2008-04-23
"12008",41.820060462,-87.70108255,120000,2008-05-12
"12009",41.883213289,-87.649797797,60000,2008-06-06
"12010",41.967502525,-87.778094933,1350000,2008-07-09
"12011",41.884681591,-87.735070326,17875,2008-03-18
"12012",41.732763658,-87.604875146,5700,2008-07-17
"12013",41.90831906,-87.672661479,18000,2008-03-18
"12014",41.916167918,-87.797837622,5200,2008-03-19
"12015",41.835861449,-87.668483812,2400,2008-03-17
"12016",41.894071161,-87.671761448,8000,2008-04-03
"12017",41.861178815,-87.710542597,22000,2008-04-10
"12018",41.772046852,-87.608328895,130000,2008-03-19
"12019",41.737147253,-87.603767403,130000,2008-03-19
"12020",41.791964733,-87.627886918,130000,2008-03-19
"12021",41.792396924,-87.627898192,130000,2008-03-19
"12022",41.995192442,-87.817618009,350000,2008-03-27
"12023",41.924578708,-87.666821296,37500,2008-04-22
"12024",41.747749212,-87.586037416,7e+05,2008-06-24
"12025",41.888943075,-87.641736022,1e+05,2008-03-05
"12026",41.93904479,-87.722351578,12000,2008-07-07
"12027",41.921144784,-87.694251105,23000,2008-03-18
"12028",41.92124772,-87.694420562,35000,2008-03-18
"12029",41.921282127,-87.694477084,40000,2008-03-18
"12030",41.990899166,-87.80005474,6750000,2008-03-14
"12031",41.940531156,-87.666382605,28800,2008-03-19
"12032",41.875033341,-87.668753001,645000,2008-05-06
"12033",41.991541019,-87.688616008,11000,2008-03-10
"12034",41.935156132,-87.659601226,450000,2008-04-07
"12035",41.949896702,-87.746033373,12000,2008-03-21
"12036",41.841165584,-87.62813334,25000,2008-04-22
"12037",41.841422366,-87.629047807,25000,2008-04-22
"12038",41.844007892,-87.627070432,25000,2008-04-22
"12039",41.673680645,-87.559105802,1300000,2008-03-21
"12040",41.892524761,-87.618133827,350000,2008-04-21
"12041",41.935156132,-87.659601226,11800,2008-04-07
"12042",41.86259371,-87.726434632,18000,2008-03-11
"12043",41.995369374,-87.719154359,490000,2008-03-24
"12044",41.898725157,-87.665191044,15000,2008-04-04
"12045",41.895158259,-87.650636173,17875,2008-04-01
"12046",41.898797134,-87.660941486,15000,2008-04-03
"12047",41.898723871,-87.665266987,15000,2008-04-04
"12048",41.756018503,-87.657652569,1e+05,2008-11-03
"12049",41.920463425,-87.775700337,16500,2008-04-03
"12050",41.920510091,-87.775954914,14000,2008-04-03
"12051",41.984303195,-87.795058829,650000,2008-05-01
"12052",41.90227742,-87.627396801,850000,2008-10-01
"12053",41.929640768,-87.703536558,15000,2008-03-11
"12054",41.780371491,-87.67044154,18300,2008-03-11
"12055",41.830783662,-87.635295783,1e+05,2008-12-15
"12056",41.848334042,-87.710172172,2e+05,2008-10-27
"12057",41.924578708,-87.666821296,12000,2008-04-17
"12058",41.9166063,-87.649527227,2998919,2008-05-15
"12059",41.862862666,-87.687464579,50000,2008-04-25
"12060",41.990999784,-87.793921704,169900,2008-05-21
"12061",41.893779629,-87.661989613,250000,2008-04-25
"12062",41.922547184,-87.684327863,450000,2008-05-02
"12063",41.905913187,-87.676424918,50000,2008-05-29
"12064",41.793022233,-87.650133865,2e+05,2008-05-30
"12065",41.990899166,-87.80005474,12959000,2008-03-13
"12066",41.885177061,-87.756612633,2400,2008-03-24
"12067",41.988251218,-87.738174072,250000,2008-05-12
"12068",41.889118473,-87.617754877,17875,2008-03-13
"12069",41.910372278,-87.63745584,1341000,2008-10-22
"12070",41.683554409,-87.545218737,1300000,2008-03-24
"12071",41.956406276,-87.67211662,2000,2008-03-28
"12072",41.949243145,-87.665434359,465000,2008-04-29
"12073",41.895224841,-87.661527229,10500,2008-06-09
"12074",41.995369374,-87.719154359,7000,2008-04-16
"12075",41.670679603,-87.638436469,250000,2008-04-15
"12076",41.918744773,-87.755846872,5e+05,2008-04-16
"12077",41.880062959,-87.650958704,6e+05,2008-07-09
"12078",41.670679271,-87.638513969,250000,2008-04-15
"12079",41.938627892,-87.672059184,7500,2008-04-03
"12080",41.908766982,-87.675175016,18000,2008-07-16
"12081",42.00581122,-87.7023272,490000,2008-05-15
"12082",41.926938906,-87.663526814,15000,2008-06-10
"12083",41.83553906,-87.670379266,4e+05,2008-07-01
"12084",41.852034236,-87.634126638,12000,2008-05-29
"12085",41.884629221,-87.654300787,10000,2008-04-25
"12086",41.909695091,-87.650926666,5e+06,2008-03-19
"12087",41.721189789,-87.67214621,6e+06,2008-03-17
"12088",41.956245422,-87.688384944,14000,2008-04-01
"12089",41.884586267,-87.631010446,5000,2008-03-19
"12090",41.956986154,-87.686273791,278600,2008-04-07
"12091",41.954811298,-87.690814847,2e+05,2008-04-03
"12092",41.876798692,-87.75260512,55000,2008-04-24
"12093",41.876808005,-87.751845595,60000,2008-04-24
"12094",41.918553087,-87.655959409,6e+05,2008-04-23
"12095",41.940531156,-87.666382605,1.6e+07,2008-03-18
"12096",41.887585131,-87.645653685,2000,2008-03-28
"12097",41.774170991,-87.60228837,4e+05,2008-05-19
"12098",41.937238257,-87.718665711,22000,2008-04-11
"12099",41.858658388,-87.731713003,7500,2008-04-04
"12100",NA,NA,8500,2008-04-02
"12101",41.761247617,-87.623352507,250000,2008-04-30
"12102",NA,NA,6000,2008-04-02
"12103",NA,NA,3240,2008-04-02
"12104",41.934356959,-87.66692163,15000,2008-04-24
"12105",41.67601232,-87.632071742,14000,2008-04-28
"12106",41.910551184,-87.637460802,1341000,2008-10-22
"12107",41.945187376,-87.66059442,15500,2008-03-25
"12108",41.901657945,-87.666075895,20000,2008-04-23
"12109",41.871683058,-87.670032016,2e+05,2008-04-01
"12110",41.764035929,-87.675789001,10800,2008-04-03
"12111",41.909998335,-87.726197681,550000,2008-08-15
"12112",41.878973861,-87.725957853,5e+05,2008-07-08
"12113",41.788036903,-87.669429762,250000,2008-08-14
"12114",41.954313469,-87.675126556,7e+06,2008-03-25
"12115",41.743982031,-87.575342662,78000,2008-04-04
"12116",41.911276822,-87.677334845,325000,2008-04-24
"12117",41.898402778,-87.638895899,415000,2008-05-05
"12118",41.938736318,-87.745468111,350000,2008-07-15
"12119",41.744506826,-87.576072544,26600,2008-03-27
"12120",41.964075335,-87.68769858,269600,2008-04-04
"12121",41.898948542,-87.623974988,157000,2008-07-30
"12122",41.910761949,-87.666120996,10000,2008-04-10
"12123",41.691074005,-87.70217432,8000,2008-04-22
"12124",41.937024596,-87.693965695,33000,2008-04-08
"12125",41.938736318,-87.745468111,15000,2008-06-13
"12126",41.942153671,-87.655538527,7500,2008-04-22
"12127",41.801628416,-87.645492015,12400,2008-04-11
"12128",41.942153671,-87.655538527,7500,2008-04-22
"12129",41.676629914,-87.63840557,11450,2008-03-25
"12130",41.978917537,-87.676429409,8000,2008-04-01
"12131",41.999900307,-87.658028759,3e+06,2008-10-02
"12132",41.882380741,-87.624228631,50000,2008-04-23
"12133",41.890813278,-87.684129938,753000,2008-09-03
"12134",41.851832355,-87.692640861,5000,2008-08-11
"12135",41.799040835,-87.743090589,20000,2008-04-08
"12136",41.966671227,-87.713458146,550000,2008-09-03
"12137",41.960265877,-87.692657991,12000,2008-04-18
"12138",41.838148538,-87.702259863,6000,2008-04-15
"12139",41.954811298,-87.690814847,12000,2008-04-24
"12140",41.856169711,-87.654651569,12000,2008-04-14
"12141",41.863616411,-87.625889537,10000,2008-07-29
"12142",41.939751274,-87.657436557,8e+05,2008-10-10
"12143",41.903609009,-87.643075395,25000,2008-05-14
"12144",41.90958301,-87.74073549,60000,2008-09-16
"12145",41.886681235,-87.648352092,750000,2008-08-22
"12146",41.903989281,-87.656006953,10000,2008-05-09
"12147",41.903989281,-87.656006953,5000,2008-05-09
"12148",41.903989281,-87.656006953,5000,2008-05-09
"12149",41.903989281,-87.656006953,5000,2008-05-09
"12150",41.956986154,-87.686273791,9500,2008-04-18
"12151",41.80706397,-87.651599339,150000,2008-04-29
"12152",41.807064824,-87.651523828,150000,2008-04-29
"12153",41.880183426,-87.650962235,1600000,2008-06-04
"12154",41.926268784,-87.651432563,1450000,2008-07-11
"12155",41.759392043,-87.681925466,15000,2008-04-04
"12156",41.770029728,-87.654101111,14000,2008-04-03
"12157",41.792648448,-87.651334929,22000,2008-04-03
"12158",41.701479791,-87.624697697,12500,2008-04-03
"12159",41.746865814,-87.603987657,29500,2008-04-03
"12160",41.785444415,-87.646289528,18500,2008-04-03
"12161",41.980353842,-87.813985341,1e+05,2008-09-22
"12162",41.883271006,-87.675733752,242000,2008-04-25
"12163",41.828480019,-87.607929874,242000,2008-04-17
"12164",41.828262041,-87.60746974,56000,2008-04-17
"12165",41.826661776,-87.605093986,56000,2008-04-30
"12166",41.991888608,-87.808158478,18000,2008-05-13
"12167",41.886028398,-87.634084983,30000,2008-04-23
"12168",41.704201544,-87.705113755,50000,2008-04-15
"12169",41.82652921,-87.605010439,52000,2008-04-30
"12170",41.826035975,-87.604706636,52000,2008-04-30
"12171",41.826190026,-87.604802289,56000,2008-04-30
"12172",41.864725933,-87.728649309,242000,2008-04-04
"12173",41.682568748,-87.64340288,33000,2008-04-07
"12174",41.926058913,-87.660687876,20000,2008-05-02
"12175",41.808901664,-87.606696966,31250,2008-04-29
"12176",41.954097743,-87.674828497,15000,2008-04-15
"12177",41.954316298,-87.674906814,15000,2008-04-15
"12178",41.826383616,-87.623286899,16000,2008-04-03
"12179",41.778648049,-87.800821963,120000,2008-10-06
"12180",41.926058913,-87.660687876,6e+05,2008-04-24
"12181",41.881241457,-87.674282534,40000,2008-06-18
"12182",41.949243145,-87.665434359,7500,2008-04-29
"12183",41.899308767,-87.642900804,350000,2008-07-08
"12184",41.831862749,-87.648065048,14500,2008-04-18
"12185",41.903475859,-87.665555934,35000,2008-07-18
"12186",41.792432225,-87.78287753,1450000,2010-01-29
"12187",41.932854319,-87.659337954,10000,2008-07-22
"12188",41.736148372,-87.646046398,9500,2008-04-18
"12189",41.95453715,-87.654398986,65200,2008-06-02
"12190",41.791249709,-87.604337441,39000,2008-04-17
"12191",41.932407363,-87.661186921,3500000,2008-10-07
"12192",41.863241808,-87.732571575,2e+05,2008-05-13
"12193",41.880037604,-87.69790809,180000,2008-04-08
"12194",41.834302261,-87.621683385,19200,2008-06-11
"12195",41.903819451,-87.689657507,250000,2009-02-19
"12196",41.725807738,-87.590719541,2400000,2008-07-24
"12197",42.007601094,-87.776302206,8000,2008-04-18
"12198",41.899370843,-87.639855159,550000,2008-05-08
"12199",NA,NA,4e+05,2008-05-05
"12200",41.864971284,-87.625628325,25000,2008-04-22
"12201",41.675657899,-87.559126559,9e+05,2008-04-09
"12202",41.696560346,-87.55966875,180000,2008-11-13
"12203",41.916368001,-87.71497878,350000,2008-11-18
"12204",41.705369993,-87.62985093,2.8e+07,2008-04-10
"12205",41.903638527,-87.707696805,2e+05,2008-11-10
"12206",41.863185198,-87.732569863,2e+05,2008-05-13
"12207",41.863190161,-87.732276255,2e+05,2008-05-16
"12208",41.863076941,-87.73227283,2e+05,2008-05-16
"12209",41.888943075,-87.641736022,1e+07,2008-04-09
"12210",42.00581122,-87.7023272,80000,2008-05-02
"12211",41.727365753,-87.547006358,178500,2008-05-16
"12212",41.753124975,-87.55715097,27450,2008-04-11
"12213",41.927937143,-87.656840351,52500,2008-05-20
"12214",41.681237202,-87.669850548,24350,2008-04-11
"12215",41.729225329,-87.545783158,178500,2008-05-16
"12216",41.730798857,-87.542766053,9000,2008-04-10
"12217",41.721715113,-87.536646142,25000,2008-06-27
"12218",41.911197744,-87.704400308,250000,2008-06-02
"12219",41.866071937,-87.739769726,250000,2008-09-22
"12220",41.879130688,-87.659371019,2.6e+07,2008-04-10
"12221",41.936173396,-87.653333526,18500000,2008-04-10
"12222",41.6609546,-87.578523023,90000,2008-12-15
"12223",41.743982031,-87.575342662,1750000,2008-08-26
"12224",41.930685443,-87.685428746,750000,2008-10-03
"12225",41.963567076,-87.757197897,20000,2008-06-18
"12226",41.891104794,-87.753160689,38000,2008-05-20
"12227",41.935922846,-87.712966514,80000,2008-04-10
"12228",41.928030706,-87.664811953,28000,2008-05-20
"12229",41.898722586,-87.66534293,7e+05,2008-06-27
"12230",41.898725157,-87.665191044,7e+05,2008-06-25
"12231",41.898797134,-87.660941486,7e+05,2008-06-25
"12232",41.87013253,-87.687165962,7500,2008-06-17
"12233",41.80086866,-87.743119251,7500,2008-09-29
"12234",41.9492096,-87.65071765,7500,2008-04-22
"12235",41.881610318,-87.752726357,8000,2008-04-28
"12236",41.886681688,-87.648264441,750000,2008-08-22
"12237",41.999686332,-87.688066837,3500,2008-04-22
"12238",41.700212543,-87.607054859,25000,2008-04-23
"12239",41.961669681,-87.737179964,330600,2008-07-09
"12240",41.94078243,-87.655202949,1480435,2008-06-27
"12241",41.942423046,-87.656465121,1480435,2008-07-17
"12242",41.946213228,-87.64959912,1027891,2008-06-30
"12243",41.743591062,-87.574798917,1750000,2008-08-27
"12244",41.933875665,-87.663462361,350000,2008-08-13
"12245",41.976306229,-87.653685192,1.03e+08,2008-04-18
"12246",41.970594446,-87.685467951,8000,2008-04-23
"12247",41.865758791,-87.722867569,165000,2008-05-20
"12248",41.843556364,-87.680655498,38000,2008-07-07
"12249",41.819572505,-87.608712789,259700,2008-05-23
"12250",41.819573828,-87.608636355,259700,2008-06-30
"12251",41.91115945,-87.716437015,150000,2008-04-14
"12252",41.745936989,-87.652254894,3e+05,2008-10-20
"12253",41.729166598,-87.545782099,178500,2008-05-16
"12254",41.953728711,-87.714183767,18000,2008-04-28
"12255",41.874530375,-87.721946629,165000,2008-05-20
"12256",41.874417468,-87.72946474,165000,2008-05-30
"12257",41.912702145,-87.674932978,9500,2008-06-03
"12258",42.011505853,-87.675281805,6500,2008-09-05
"12259",41.683554409,-87.545218737,1e+05,2008-04-28
"12260",41.942015355,-87.790670675,10000,2008-04-28
"12261",41.974336764,-87.728052881,9200,2008-05-02
"12262",41.826086181,-87.621504652,919875,2008-04-18
"12263",41.838699946,-87.70257147,2550,2008-04-28
"12264",41.838644271,-87.702569661,2550,2008-04-28
"12265",41.931268507,-87.69774755,10000,2008-05-02
"12266",41.931494352,-87.697753216,10000,2008-05-15
"12267",41.931550824,-87.697754633,10000,2008-05-15
"12268",41.931437866,-87.697751794,10000,2008-05-02
"12269",41.931985863,-87.697678948,9000,2008-04-29
"12270",41.853705493,-87.691100779,19800,2008-05-06
"12271",41.727167946,-87.620057332,10000,2008-05-06
"12272",41.767847812,-87.651908839,10000,2008-05-06
"12273",41.769782936,-87.651666098,10000,2008-05-06
"12274",41.907814065,-87.721445785,4000,2008-04-22
"12275",41.789515074,-87.598177137,4000,2008-06-18
"12276",41.791420282,-87.580147769,10000,2008-04-28
"12277",41.815224599,-87.641861074,8000,2008-06-05
"12278",41.885381652,-87.6575951,1200000,2008-11-19
"12279",41.933804355,-87.647851707,13000,2008-05-19
"12280",41.923863928,-87.632867959,5000,2009-03-04
"12281",41.814300742,-87.642466745,48700,2008-04-17
"12282",41.8744983,-87.723283287,165000,2008-06-02
"12283",41.874431784,-87.728324629,165000,2008-05-20
"12284",41.988741531,-87.812782212,80000,2008-06-09
"12285",41.691151701,-87.618380865,14250,2008-05-21
"12286",41.920937949,-87.659678499,45000,2008-04-21
"12287",41.88053925,-87.634592464,647000,2008-04-28
"12288",41.937188603,-87.637191916,5e+06,2008-10-16
"12289",41.772681043,-87.634708521,230000,2008-05-02
"12290",41.85460792,-87.692349506,250000,2008-07-14
"12291",41.85470044,-87.646699466,8800,2008-04-30
"12292",41.915584394,-87.653428354,11000,2008-04-30
"12293",41.778320462,-87.753616518,97700,2008-04-30
"12294",41.823340347,-87.646553847,767918,2008-04-23
"12295",41.919264306,-87.658409132,530000,2008-05-06
"12296",41.773396,-87.631792025,230000,2008-06-16
"12297",41.840275766,-87.635859407,10000,2008-09-03
"12298",41.894906377,-87.619824836,18408,2008-05-20
"12299",41.894906377,-87.619824836,18408,2008-05-20
"12300",41.942412984,-87.662416275,14000,2008-05-21
"12301",41.885751646,-87.612926111,1e+05,2008-04-28
"12302",41.895911161,-87.683442009,31000,2008-05-22
"12303",41.933804355,-87.647851707,550000,2008-05-15
"12304",41.910996849,-87.726219441,15000,2008-05-02
"12305",41.899962967,-87.627300978,75000,2008-08-20
"12306",41.880363966,-87.650967796,1600000,2008-07-02
"12307",41.982608748,-87.673795513,25000,2008-04-25
"12308",41.706814563,-87.642180228,9000,2008-05-06
"12309",41.940839303,-87.655204716,16000,2008-06-26
"12310",41.94078243,-87.655202949,11000,2008-06-26
"12311",41.942423046,-87.656465121,29000,2008-06-11
"12312",41.779054169,-87.800852338,140000,2008-10-07
"12313",41.778997176,-87.800844663,40000,2008-10-07
"12314",41.779023534,-87.800184987,270000,2008-10-06
"12315",41.778762486,-87.800829163,32000,2008-10-07
